id,status_group
4528,non functional
29627,functional
4756,functional needs repair
70616,functional
1531,non functional
21419,non functional
55995,non functional
53606,non functional
47272,functional
55649,non functional
37305,non functional
72005,functional
46183,non functional
49715,functional
25289,functional
52611,non functional
43221,functional
23887,non functional
62258,functional
35347,non functional
55928,non functional
51884,functional needs repair
23415,non functional
49703,functional
12840,functional
27905,non functional
19641,functional
33890,functional
37679,functional
42405,non functional
72351,functional
1280,functional
23719,functional
7553,non functional
2739,non functional
7750,non functional
66083,functional
10582,functional
15757,non functional
43585,non functional
37547,non functional
54134,non functional
23065,functional
70047,functional
40417,functional
40074,functional
62731,non functional
73376,non functional
14325,functional
351,functional
23910,functional
52843,non functional
38689,functional needs repair
67744,functional needs repair
24143,functional
37769,non functional
74133,functional
45395,functional
66878,non functional
60843,functional needs repair
4781,functional
28398,functional
66859,functional
22999,non functional
23441,non functional
45107,functional needs repair
63344,non functional
44669,functional
513,functional
23390,non functional
3249,functional
2141,functional
52473,functional needs repair
72137,functional
42788,functional
70594,functional
13043,functional needs repair
28419,functional
35709,functional
5473,non functional
30145,functional
39685,functional
22930,functional
63281,non functional
74174,functional
59729,functional
41024,functional
73394,functional
70542,functional
55434,functional
31092,functional
53100,functional
61352,functional
50114,functional needs repair
38817,non functional
46819,functional
3226,functional
32255,non functional
32321,functional
53324,functional needs repair
41572,functional
51765,non functional
9599,non functional
61704,non functional
72049,non functional
30158,non functional
53818,functional
29399,functional
16154,non functional
74054,non functional
65088,functional
3635,non functional
45736,non functional
29104,functional
53145,functional
54975,functional
20720,functional
24429,non functional
5205,functional needs repair
41267,non functional
44506,non functional
42466,non functional
49746,functional
61368,non functional
61190,functional
34075,functional
40390,functional
67039,functional
65543,non functional
50990,functional
8360,functional
34171,functional
20589,non functional
64197,non functional
32624,non functional
6133,functional
12406,non functional
48120,functional
64641,non functional
1619,functional
58135,functional
29791,non functional
67508,functional
47199,functional
12261,functional
54116,functional needs repair
53819,functional
17829,non functional
64666,non functional
15403,non functional
48814,functional
48118,functional
4057,non functional
3543,non functional
25365,non functional
22416,functional
64146,functional
58767,non functional
66760,functional
6956,functional
73161,functional
2536,functional
34315,functional
44830,functional
63998,functional
30260,functional needs repair
31399,non functional
23837,functional
42240,functional
42787,functional needs repair
20257,functional
49034,non functional
68967,functional
4773,functional
63423,functional
7720,non functional
35771,non functional
15415,functional
69008,functional
49246,functional needs repair
15542,non functional
2256,non functional
18713,functional
30421,non functional
28066,functional
21057,non functional
6967,non functional
31501,functional
63420,non functional
47029,non functional
14149,non functional
19032,functional
5723,functional
23737,non functional
66991,non functional
46234,non functional
32366,functional
32970,non functional
68187,functional
38674,functional
41151,non functional
11421,functional
11021,functional
25840,non functional
66003,functional
15248,non functional
70070,functional needs repair
2744,functional
21255,functional
11584,functional
23932,functional
42086,functional
71477,non functional
11527,non functional
49945,non functional
66401,functional
73823,functional
25521,functional
21607,functional
39192,functional
11598,functional
72563,non functional
37261,functional
40787,functional
65635,non functional
73409,non functional
17252,non functional
24512,non functional
42376,functional
43799,functional
8513,non functional
24726,functional
28140,non functional
12890,non functional
103,functional
61073,non functional
38901,non functional
43981,non functional
34972,functional
46858,functional
32755,non functional
52487,non functional
26569,functional
7033,non functional
23892,non functional
10036,functional
18805,functional
28141,functional
8775,non functional
7615,functional
63383,non functional
61905,functional
70406,functional needs repair
64945,non functional
68998,functional
71957,functional needs repair
32083,functional
31955,non functional
53685,functional
41612,functional
45222,functional
18749,functional
58644,functional
33739,functional
11627,non functional
55521,functional
16928,non functional
18758,functional
22836,non functional
37178,functional
40640,non functional
61422,non functional
31512,non functional
4420,functional
28029,functional
17073,non functional
17908,functional
23486,functional
17210,functional
69246,non functional
2625,functional
5211,functional
35233,functional
4957,functional
70272,functional needs repair
59839,functional needs repair
14961,functional
49161,functional
31716,non functional
27808,functional
42349,functional
61031,functional
71525,functional
22871,functional
64986,functional
4467,functional
10481,functional
36111,functional
49056,functional
28834,non functional
16050,non functional
6260,non functional
51250,non functional
9836,non functional
18630,functional
21900,functional
36343,functional needs repair
45093,non functional
56321,functional needs repair
67976,non functional
23790,functional
38488,functional
28698,non functional
45956,functional
44724,functional
57002,functional
22433,functional
44151,functional
5703,functional needs repair
72326,non functional
17903,functional
26603,functional
14739,functional
13703,functional
49374,functional
21671,functional
23870,functional
47721,functional
47997,non functional
24550,functional
5387,functional
56553,functional
51367,functional
61718,non functional
39917,non functional
27863,functional
43553,functional
68930,non functional
269,functional
51601,functional needs repair
61182,functional
24385,functional needs repair
47369,non functional
63503,functional
40658,functional
5606,functional
65201,non functional
72180,functional
60435,functional
47867,functional
52290,functional
69866,non functional
1367,functional
9306,non functional
65194,non functional
41803,functional
66638,non functional
53829,functional
7946,functional
55011,functional
43795,functional
63022,functional
52603,functional
47034,functional
7039,non functional
19843,non functional
19518,functional
45746,functional
49526,non functional
33314,functional needs repair
6780,functional needs repair
42264,non functional
17947,functional
44388,non functional
24034,functional
34065,functional
24944,functional
60842,non functional
4245,non functional
51058,functional
34751,functional
52367,non functional
21658,non functional
29724,functional
25435,non functional
28177,functional
1044,functional needs repair
49576,functional
70439,functional
30956,functional
1422,functional
62331,functional
18201,functional
33705,non functional
53206,functional
68288,non functional
55891,non functional
41291,non functional
53182,functional
62285,functional
58740,functional
21976,non functional
39669,functional
14128,functional
4088,functional needs repair
7306,non functional
48026,functional
53600,non functional
8073,non functional
39449,non functional
36710,functional
61714,functional needs repair
12872,functional
26576,functional
51472,non functional
59876,functional
1981,functional
41057,functional
16739,non functional
55508,non functional
27224,non functional
14018,non functional
52485,non functional
16071,functional
39526,functional needs repair
40084,functional
35078,non functional
33238,functional
21078,non functional
33070,non functional
10371,functional
26153,functional
37111,functional
7524,functional
29757,functional
69224,functional
38093,functional
36091,functional
12675,non functional
28926,functional
59825,non functional
50570,functional
20693,functional
1095,functional
23858,non functional
68363,functional
18002,non functional
64983,non functional
44399,non functional
54103,non functional
34962,functional
1258,functional
25298,functional
43897,functional
19589,functional needs repair
53908,functional
57479,non functional
33632,functional
69478,non functional
1740,non functional
15069,functional
2074,non functional
19373,non functional
3035,functional
16898,functional
62617,non functional
51782,non functional
62989,functional
61363,functional
72475,non functional
13583,non functional
11359,functional needs repair
5880,functional
8665,functional
46913,functional
45405,functional
66841,non functional
43973,functional
11106,functional
2525,functional needs repair
34044,non functional
30568,non functional
28814,functional
47890,non functional
70760,non functional
6012,non functional
61567,non functional
51908,functional needs repair
22714,functional
24863,non functional
56909,non functional
22243,functional
67536,functional
16725,non functional
50795,functional
48447,functional
26208,functional
44793,functional
65135,functional
6646,non functional
23430,non functional
40683,functional
31839,non functional
52540,non functional
42247,functional
43416,functional
67949,functional
36882,non functional
60062,non functional
8836,functional
26605,functional needs repair
4133,non functional
43552,functional
51629,functional
30572,non functional
14037,non functional
12656,non functional
43060,functional
64511,functional
25912,functional needs repair
68327,functional
15207,functional
16556,functional
31688,non functional
33844,non functional
24725,functional
42180,functional
39289,non functional
40029,functional
30907,functional
35500,functional
267,functional
37901,functional
18870,functional
52212,functional
35073,non functional
145,non functional
30060,functional
36970,functional
40266,functional
4318,functional
44750,non functional
1682,non functional
20115,functional
32637,non functional
28372,functional
42041,non functional
12139,functional needs repair
54997,functional
12356,functional
17617,non functional
44311,non functional
3984,non functional
47025,functional
23916,non functional
14356,functional
4373,functional
44283,non functional
22098,functional
46797,non functional
28196,functional
42895,functional
16376,functional needs repair
69925,non functional
8849,non functional
36571,non functional
33782,functional
46059,functional
67410,non functional
13315,non functional
51499,functional
53880,functional
56640,non functional
54372,non functional
43556,functional
21452,functional
12447,functional
41089,non functional
49755,functional
71678,functional
65603,non functional
20374,non functional
6114,functional
36711,functional
9170,non functional
64328,functional
15468,non functional
60756,non functional
37433,functional
9979,functional
7020,functional
23687,non functional
23182,functional
36650,functional
51524,functional
66655,functional
12428,non functional
65854,non functional
38023,functional
26018,functional
63536,non functional
23475,non functional
70103,functional
29729,functional
57181,functional
42237,non functional
9105,functional
65970,non functional
62501,non functional
12534,non functional
39471,non functional
64192,non functional
69905,functional
7597,functional
28668,non functional
55207,functional
27091,non functional
21450,functional
36036,functional
43265,non functional
47802,non functional
51704,functional
69424,functional needs repair
48578,non functional
57743,functional
9831,functional
39591,non functional
39893,functional
12255,functional
16623,non functional
12365,functional
58177,non functional
71602,functional
29940,non functional
64190,functional needs repair
39920,non functional
36407,functional
19468,functional needs repair
4356,functional
40780,functional
68541,non functional
27437,functional
57859,functional
37680,non functional
27920,functional needs repair
47134,functional
71582,functional
35777,functional
7096,non functional
52325,functional needs repair
48201,functional
70894,non functional
17386,non functional
9768,functional
33785,functional
1858,functional
20866,functional
15562,non functional
72379,functional needs repair
71949,functional needs repair
2660,functional
36245,non functional
16819,functional
19601,non functional
50040,functional
10294,functional
15104,non functional
35516,non functional
45570,non functional
61458,functional
59114,functional
18267,functional
6357,non functional
68428,non functional
36871,functional
37124,non functional
42975,functional
35266,functional
57585,functional
26295,functional
32673,functional needs repair
43364,non functional
73322,functional
46894,non functional
6634,non functional
12817,functional
58396,non functional
12687,functional
34782,functional
39306,non functional
6050,functional
67097,functional
6096,functional
58180,functional
51274,functional
33170,functional
442,functional
43514,functional needs repair
72069,functional
539,functional
16286,non functional
57249,non functional
27363,non functional
66008,functional
16641,functional
28110,non functional
60964,functional
67105,functional
11238,functional
57603,non functional
72000,functional
45983,functional
73250,non functional
65269,functional
59197,non functional
48109,functional
21097,non functional
57260,functional
325,functional
11636,functional
9567,functional
5145,non functional
31725,functional needs repair
25608,non functional
32326,non functional
9439,non functional
45587,functional
61735,non functional
70442,functional
60158,functional
66349,non functional
13719,non functional
6841,functional
12344,non functional
47944,functional
40073,functional
20708,functional
1235,non functional
22282,functional
52169,functional
62818,functional
43789,functional
9149,functional
74023,non functional
35173,functional
59032,non functional
19223,non functional
686,functional
50106,functional
9826,functional
2721,non functional
50116,functional
45025,functional needs repair
7623,functional
51493,non functional
20764,non functional
19443,non functional
43674,functional needs repair
73861,non functional
42063,non functional
37656,functional
65037,functional
33613,functional needs repair
22856,non functional
55967,non functional
32644,non functional
2482,non functional
64995,non functional
34906,non functional
1287,non functional
50005,non functional
56802,functional needs repair
37078,functional
27352,functional
8098,functional
61701,non functional
34384,functional
58696,non functional
1967,functional
60322,functional
164,functional
16582,functional needs repair
17428,non functional
30544,functional
21121,functional
52881,functional
41485,non functional
42700,non functional
56118,functional
36646,non functional
27729,functional
5555,non functional
53431,functional
33818,functional
49928,functional
73163,non functional
12019,non functional
25533,functional
13999,non functional
70895,non functional
10003,functional
34633,functional
50563,functional
19310,non functional
57270,functional
62595,functional
4643,functional
43700,functional
2248,functional
42586,functional
61112,non functional
55578,functional
4191,functional
63922,functional
63006,functional
32327,functional
48226,non functional
40160,functional
21816,non functional
3450,non functional
24283,functional
18987,functional
29081,functional
13453,functional
31871,non functional
13208,non functional
27218,functional
1224,non functional
9706,functional
699,functional
11082,functional
12980,non functional
45122,functional
67586,functional
52493,functional
38060,non functional
52664,non functional
23820,functional
29591,non functional
56771,functional
35565,functional
6482,functional
48397,non functional
52662,non functional
14335,functional
65455,functional needs repair
40711,functional
17779,functional needs repair
59694,non functional
26242,functional
49153,non functional
28035,functional
30077,functional
61920,non functional
40473,functional
47757,non functional
36779,functional
10889,functional
56351,functional
5014,functional
10829,functional
52326,non functional
30067,non functional
73059,functional
18715,functional needs repair
13249,functional
18602,non functional
11377,non functional
45698,non functional
27974,functional
54864,non functional
34792,functional
26570,non functional
41047,functional
57978,non functional
28192,functional
5636,functional
6136,functional
61220,non functional
32247,non functional
9638,non functional
66691,non functional
67517,non functional
21285,non functional
71682,non functional
69080,functional
7782,non functional
62268,functional
40112,non functional
50291,functional
72084,functional
63894,non functional
42556,non functional
28209,functional
31182,functional needs repair
33321,functional
21893,functional
36365,functional
13865,non functional
45400,non functional
67684,non functional
7059,non functional
6365,non functional
8038,functional
24043,functional
1052,functional
3832,non functional
47103,functional
66227,functional
26506,functional needs repair
13736,functional
62236,non functional
66360,functional
23247,non functional
57590,functional
53533,non functional
49666,functional needs repair
39082,functional needs repair
70714,non functional
4849,functional
44213,functional
20219,functional
72659,functional
53148,non functional
34294,non functional
66006,non functional
19700,functional needs repair
48860,functional
54989,non functional
14112,functional
62072,functional needs repair
18018,functional needs repair
19948,non functional
57749,non functional
24392,non functional
34616,functional
54576,non functional
9940,non functional
7626,non functional
37765,non functional
38746,non functional
45791,functional
23830,functional
3883,functional needs repair
15317,non functional
42736,functional needs repair
12887,functional
27991,non functional
64678,functional
39523,functional
67554,functional
56325,functional
20458,functional
32721,non functional
51080,non functional
3026,non functional
28386,functional
51691,non functional
13964,non functional
70185,non functional
15295,functional
73837,functional needs repair
22591,functional
35596,functional
62223,functional
68975,non functional
64816,functional
62352,functional
8976,functional
32726,non functional
31746,non functional
2380,functional
28696,non functional
13806,functional
10590,non functional
58912,functional
49319,functional
72720,functional
46064,functional
43246,non functional
21957,functional
56682,non functional
39322,functional
73326,functional
8685,functional
33292,non functional
19246,functional
47255,functional
68985,non functional
17014,functional
31526,non functional
52748,non functional
15972,functional
23774,functional
30102,functional
16721,non functional
41329,functional
57543,functional
17291,functional
37363,functional
30976,functional needs repair
23223,functional
72545,non functional
17384,non functional
33263,non functional
23697,non functional
63978,non functional
52422,functional
60193,non functional
49400,functional needs repair
41667,functional
48355,non functional
53370,non functional
38568,functional
66632,non functional
64701,functional
48431,non functional
35142,non functional
52579,functional
38324,functional
67461,functional
29701,non functional
16355,non functional
6464,functional
48529,functional
43012,functional
17744,functional
56953,functional
56257,functional
41510,functional
4259,functional
17458,non functional
47294,non functional
8641,non functional
489,functional needs repair
68841,functional
26734,non functional
20547,non functional
46504,functional
39594,functional needs repair
27107,functional needs repair
64497,functional
11810,non functional
21995,non functional
13313,functional
30326,functional
12202,functional
43212,non functional
32604,non functional
12492,functional
46228,functional
64997,non functional
48762,functional
28477,non functional
57042,functional
37119,functional
22638,functional
54120,non functional
2795,functional
49623,functional needs repair
61644,functional needs repair
4470,functional
68214,functional
8356,functional
3194,non functional
46682,functional
72515,non functional
34438,functional
27074,functional needs repair
44881,non functional
6680,functional
51161,non functional
43401,functional
46340,functional
22213,non functional
6092,functional
29498,non functional
27611,non functional
35063,non functional
16678,functional
38080,non functional
70481,non functional
24403,non functional
47389,non functional
63685,functional
22105,functional
54992,functional
58986,functional
58778,functional
67945,functional
7023,non functional
40927,non functional
52650,non functional
14683,functional
6960,non functional
4436,functional
53806,functional
14753,non functional
33419,non functional
45276,non functional
19886,functional
52541,functional
50735,non functional
21446,functional
73370,functional
56480,non functional
12493,non functional
53700,non functional
18859,non functional
18698,non functional
65190,functional
4122,functional
8858,functional
18653,functional
36908,functional
52050,non functional
70102,functional
13880,functional
53575,functional
54258,non functional
65904,functional
3252,functional
57600,functional needs repair
16214,functional
63627,functional
40907,non functional
25663,non functional
64462,functional
29956,non functional
35085,non functional
32221,functional
41994,functional
40496,non functional
56659,non functional
47687,functional
57900,functional
53445,non functional
52307,functional needs repair
1608,non functional
49601,functional
42384,non functional
40868,functional
5106,non functional
14482,functional
37445,functional
46385,functional needs repair
28137,non functional
61351,non functional
29781,functional needs repair
43566,non functional
22770,functional needs repair
16899,functional
39338,functional
72732,functional
9023,functional
56920,non functional
55663,functional
56388,non functional
690,functional needs repair
40988,functional
54520,non functional
49900,non functional
7873,non functional
57474,functional needs repair
32362,functional
58189,non functional
73071,functional
12572,non functional
71450,non functional
66213,non functional
53875,non functional
43254,non functional
17328,functional
20294,functional
56438,functional needs repair
71650,functional
50896,non functional
20075,non functional
54289,functional
71506,non functional
46458,functional
8062,functional
51113,functional
44004,functional needs repair
58775,functional
21317,non functional
60524,functional
38374,functional
3523,functional
6840,functional
32748,non functional
72990,non functional
34702,non functional
28328,non functional
40179,non functional
29364,functional
22976,non functional
28157,functional
37003,functional
26735,functional
66515,non functional
8562,functional
23985,non functional
14495,functional
17147,non functional
20912,functional
48050,functional
66279,functional
46160,functional
10042,non functional
36721,functional
1142,non functional
52850,functional
29532,non functional
62278,non functional
65213,non functional
60739,functional
10317,functional
24673,non functional
17856,functional
36268,functional
51845,functional
57973,functional
13534,functional
5436,functional needs repair
19458,functional
60114,functional
16441,functional
43997,non functional
33731,functional
1349,functional
71272,functional
15402,non functional
9069,functional
6070,functional
9609,functional
54856,non functional
12575,functional
65971,functional
71330,functional
18519,functional
44305,non functional
26577,functional
39014,functional
11897,functional
18367,functional
153,non functional
72791,non functional
3468,non functional
73651,functional
9179,functional
67608,functional
44959,functional
64490,non functional
32157,non functional
62665,functional
27009,functional
11903,functional
9428,functional
55162,functional
58539,functional
34883,functional
60968,functional
6860,non functional
25349,functional
21176,non functional
29303,functional
54380,functional
50237,functional needs repair
67930,functional
25168,functional
58130,non functional
31024,functional needs repair
6158,functional
11840,functional
21394,non functional
48352,functional
43169,non functional
40424,functional
8717,functional needs repair
12420,non functional
49335,non functional
36840,functional
3342,functional
31903,functional
39190,non functional
32501,non functional
25731,non functional
55188,non functional
49221,functional
42974,functional
21268,non functional
25822,functional
45375,functional
50986,non functional
4923,functional
32690,functional
45417,functional
22227,functional
30584,non functional
16548,non functional
9259,non functional
16670,functional
14300,functional
71671,functional
56059,functional
40298,functional
35796,functional
69199,non functional
34677,functional
15177,functional needs repair
10666,non functional
769,functional
64500,functional
22283,functional
9941,functional
35985,functional needs repair
30357,functional
21085,functional
47749,functional
64768,non functional
10565,non functional
49497,functional
50011,non functional
33655,non functional
52711,functional
56272,non functional
67378,non functional
58713,functional
2365,functional
62451,functional
21664,non functional
26815,non functional
33241,functional
45370,non functional
24589,non functional
10954,functional
13593,functional
12565,non functional
45185,non functional
68023,functional
763,non functional
37618,non functional
33911,non functional
34368,functional
63615,non functional
27386,functional
51275,functional
25583,non functional
34349,functional
9852,non functional
18933,functional
56099,functional
49466,functional
5578,non functional
30806,functional needs repair
12749,non functional
57659,non functional
40775,functional
1096,functional
28012,non functional
56630,functional
48595,non functional
20253,non functional
72197,functional
27237,non functional
36350,functional
2409,non functional
2851,non functional
36935,functional
51968,functional
17953,functional
45537,non functional
60183,functional
71073,functional
51613,functional
37619,functional
31580,functional
30755,functional
67147,functional needs repair
56408,non functional
44354,non functional
56970,functional
62327,non functional
62962,non functional
31271,non functional
25099,functional
48137,non functional
69082,functional
27320,functional
40188,functional
49008,functional
37330,functional
47068,functional
66895,functional
54249,non functional
43649,functional
47040,functional
70596,non functional
64149,functional
23274,functional
66535,non functional
28559,non functional
69697,functional
16077,functional
54021,functional
2879,functional
60937,functional
28897,non functional
15312,functional
55238,non functional
8400,functional
39109,functional needs repair
51851,non functional
56037,non functional
39199,non functional
20150,non functional
62450,non functional
61664,non functional
12462,functional
8147,functional
44748,functional
50684,non functional
31841,functional
60060,functional
48498,non functional
74008,functional
23145,non functional
9410,functional
35597,functional needs repair
41570,non functional
47222,non functional
34164,functional
70342,functional
49448,functional
235,non functional
15421,functional
68603,functional
38370,functional
3848,functional
26574,functional
18765,functional
71844,functional
19016,non functional
65147,functional
29760,functional needs repair
46231,functional
32395,functional
47563,functional
5372,non functional
51276,functional
42929,functional
17851,functional
24263,non functional
71201,non functional
54903,non functional
10307,functional
7816,non functional
6672,non functional
56104,functional
21341,functional
27676,functional
63001,non functional
44318,non functional
63888,functional
1027,functional needs repair
71578,non functional
44356,non functional
20108,functional
35594,functional
4445,functional
68647,non functional
12339,non functional
65219,functional
44637,non functional
17506,functional
11602,functional
12532,functional
64614,functional needs repair
39891,non functional
54303,functional needs repair
72538,non functional
72288,non functional
53561,functional
40735,non functional
69877,functional
12490,non functional
70548,non functional
36678,functional
26079,functional
61451,non functional
51136,non functional
58390,functional
59474,non functional
49624,non functional
429,functional
2907,functional
34805,functional
49779,non functional
22919,functional needs repair
19255,functional
3923,functional
50855,non functional
34063,non functional
37280,functional
18360,non functional
62559,functional needs repair
4729,non functional
24999,functional
36559,functional
6066,functional
49386,non functional
8547,functional needs repair
55777,functional
19146,functional needs repair
45552,non functional
64792,functional
14759,non functional
34150,non functional
17230,functional
23197,functional
68443,functional
38466,non functional
65449,non functional
52304,non functional
56405,functional
70986,non functional
33343,non functional
45925,non functional
17560,non functional
1347,non functional
73663,functional
55752,functional
47625,functional
20367,non functional
22048,functional
63049,functional
24100,non functional
68137,functional
36228,functional
56345,non functional
52338,functional
63307,non functional
11318,functional
971,functional
8457,functional
20964,functional needs repair
70823,non functional
45235,non functional
19534,non functional
12904,non functional
34497,non functional
7416,functional
10608,non functional
63020,functional needs repair
41896,non functional
3603,non functional
56698,functional needs repair
1026,functional
47671,functional
38535,functional
31980,functional
24539,functional
7958,functional
54693,non functional
60961,functional
58225,non functional
28144,non functional
41091,functional
57620,functional
45146,functional
70991,non functional
72087,functional
62479,functional needs repair
15130,functional
29219,functional
6363,functional
45900,functional
46500,non functional
11741,functional needs repair
57421,non functional
24527,functional
13579,non functional
24257,non functional
70019,non functional
44470,functional
8302,functional
15417,non functional
19573,non functional
179,functional needs repair
54033,non functional
10506,functional
2461,functional
15529,functional
33227,functional
41115,functional
60347,non functional
7751,functional
54805,functional
64965,non functional
38845,functional needs repair
8135,non functional
49030,functional
66906,non functional
36755,functional
11355,functional
64749,non functional
54547,non functional
51838,functional
24273,functional needs repair
59700,functional
25242,functional needs repair
36175,non functional
72375,functional needs repair
12282,non functional
59678,non functional
27465,non functional
67969,non functional
28034,functional needs repair
14334,functional
26382,functional needs repair
71835,functional
70260,functional
21905,non functional
4590,functional
42956,functional
15039,functional
59828,non functional
40005,functional
64487,non functional
72749,functional
25755,functional
55245,non functional
9079,functional needs repair
32653,functional
55326,functional
46765,functional
72030,non functional
8907,non functional
19688,functional
56646,functional needs repair
26439,non functional
42230,non functional
47270,functional
32500,non functional
12748,functional needs repair
57866,functional
63906,non functional
50261,functional
66475,functional
9317,non functional
32302,functional
61821,functional
21515,functional
59855,functional
22299,functional
12179,functional
21986,functional
14405,functional needs repair
65187,functional
44840,non functional
46662,functional
9499,non functional
73307,non functional
11511,functional
16351,functional
65547,non functional
49316,non functional
41424,functional
23265,functional
49596,functional
54846,non functional
21859,non functional
62966,non functional
35075,functional
33421,functional
33369,functional
16636,functional
38387,non functional
39578,functional
44157,functional
55360,non functional
44327,functional needs repair
48113,functional
27969,non functional
24416,functional
25062,functional
10746,non functional
16695,functional
12632,functional
20224,non functional
26212,functional needs repair
35439,functional
65412,functional
40675,functional
12084,functional
37541,functional
44174,non functional
17592,non functional
39947,functional
25986,functional
73102,non functional
31422,functional needs repair
1079,functional
28080,non functional
26029,functional
18237,functional
3676,non functional
36995,functional
23570,functional
28494,functional
19396,functional
69684,non functional
29712,functional needs repair
35238,functional
44688,functional
43374,non functional
55551,non functional
16131,non functional
7287,functional
37839,functional
41710,functional
40524,functional
22295,non functional
59982,functional
42077,functional
58895,non functional
56334,functional
29298,functional
34732,functional needs repair
39640,non functional
10148,functional
9154,functional
3661,non functional
39711,non functional
72873,functional
69492,functional
55702,functional
16381,functional
5908,functional
49071,functional needs repair
6084,functional
15168,functional
52567,non functional
65791,non functional
10132,functional
30031,functional
33556,non functional
57722,non functional
21187,functional
3824,non functional
24801,non functional
43037,functional
36168,functional
65728,functional
1487,functional
44535,non functional
49039,functional needs repair
37785,functional
68887,functional needs repair
40525,functional needs repair
6641,functional
69299,functional
40875,functional
71638,functional
19696,functional
18410,non functional
25778,functional
6198,functional
48449,functional
18897,non functional
6583,functional
7136,non functional
20511,non functional
70500,functional
40627,functional
39139,functional
64793,non functional
1297,functional
68704,functional
21228,non functional
52729,non functional
13893,functional needs repair
1097,functional
56885,functional
6337,functional
53587,functional needs repair
55564,non functional
43196,functional needs repair
10624,functional needs repair
56635,functional
43289,functional
70498,functional
61698,non functional
24094,functional
3017,functional
8535,non functional
39971,functional
37635,non functional
40083,functional
63067,functional
32875,functional
54742,functional
61782,non functional
71964,functional
67597,functional
57529,non functional
9281,functional
202,functional
38960,functional
27986,functional needs repair
29360,non functional
18706,functional needs repair
40883,non functional
821,functional
18271,functional
15969,functional
18281,functional
17799,functional
65679,functional
4986,non functional
56960,non functional
20611,functional
60770,functional
2471,non functional
19488,functional needs repair
27896,non functional
34284,functional
51065,functional
20411,non functional
63776,functional
50561,non functional
47206,functional
43574,non functional
73758,functional
43905,functional
65301,functional
14514,functional
26720,functional
26026,non functional
38871,non functional
41670,functional
21970,functional
43648,non functional
21876,functional needs repair
18319,non functional
35373,functional
7988,functional
6501,non functional
36316,non functional
11411,functional needs repair
69021,non functional
52135,functional
10126,non functional
48298,functional
40410,functional
26857,functional
45530,functional
40106,non functional
2421,non functional
5988,non functional
19461,non functional
53937,non functional
43430,non functional
5652,functional
23236,non functional
43602,non functional
73849,non functional
23408,functional
5078,functional
7552,non functional
13836,functional
9034,functional needs repair
14206,non functional
28670,functional
11812,non functional
9701,non functional
381,functional needs repair
24191,non functional
1267,functional
70493,functional
10562,non functional
21428,non functional
17736,functional
47088,non functional
8862,functional
37743,non functional
41376,functional
49840,functional
54995,functional
44297,functional
40794,non functional
46626,non functional
20569,non functional
70131,non functional
47787,functional
46746,functional
25770,functional
41130,functional
28648,non functional
67806,functional needs repair
69353,functional
28684,non functional
44225,functional
34217,functional
26356,functional
34123,functional
64143,non functional
33843,functional needs repair
73462,functional needs repair
27247,non functional
43434,functional
7125,non functional
22665,functional
32187,functional needs repair
16833,functional
14977,functional
57135,functional
27749,non functional
31720,functional
57408,functional
59764,functional
71391,non functional
41818,non functional
54983,functional
58131,functional
46351,functional
25438,functional needs repair
26794,functional
73024,functional
71424,functional
24500,functional
45918,non functional
26075,functional
2175,functional
38851,non functional
48031,functional
68526,non functional
49872,non functional
34546,functional
13631,functional needs repair
16440,functional
4659,functional needs repair
25077,functional
5502,functional
60136,functional
71449,functional
58452,non functional
13202,non functional
32034,functional
70559,non functional
64954,non functional
58250,non functional
30627,functional
57194,non functional
72845,non functional
24145,non functional
25308,functional
21358,functional needs repair
40283,functional
31361,functional
3837,non functional
12335,functional
72981,functional
14008,functional
36435,functional
19640,functional needs repair
11064,non functional
32843,functional
44911,functional needs repair
36452,functional
63890,functional
70073,functional
40422,functional needs repair
68342,functional
70585,functional
62825,functional
58610,functional
40908,non functional
15973,functional
34998,functional
56853,functional
69678,functional needs repair
41150,non functional
56067,non functional
14985,functional
25633,functional
23240,functional
64935,functional
48873,functional
37605,non functional
13732,non functional
54337,functional
25704,functional needs repair
10731,functional
31224,functional
16758,non functional
26475,non functional
65961,functional
19210,functional needs repair
16962,non functional
34949,non functional
31233,functional
36468,functional
780,non functional
42854,functional
65101,functional
1833,non functional
35038,functional
26097,non functional
45287,non functional
22593,non functional
57483,non functional
62660,functional
43083,functional
34560,functional
35557,functional
68990,functional
71509,functional
25899,functional
69746,functional
8361,functional
30817,non functional
63579,functional
42803,functional
1202,non functional
7418,functional
49428,non functional
68782,functional
29064,non functional
39841,functional
59751,functional
28377,functional
59802,functional
25630,functional
272,functional
6812,functional
29855,non functional
59614,functional
68022,functional
25535,non functional
3853,non functional
62109,functional
44478,functional
48822,functional
5970,functional needs repair
50009,functional needs repair
52424,non functional
54282,functional
48333,non functional
54416,non functional
67432,functional
1762,functional
48040,non functional
61150,non functional
21839,functional
73566,functional
60716,functional
65243,functional
68786,functional
62042,functional
34894,functional
12196,functional
55831,functional
51500,functional
69800,functional needs repair
64564,functional
62270,functional
19186,non functional
45362,functional
56359,functional
52549,non functional
23658,functional
9164,functional
2669,non functional
33500,non functional
71891,functional
28657,non functional
58772,functional
28216,non functional
11716,non functional
27253,non functional
19793,functional
51353,functional
21062,functional
7288,functional
28245,non functional
62368,non functional
29868,functional
56892,functional
14199,functional
61261,functional
12836,functional
4019,functional needs repair
17319,functional
61427,functional
22917,functional
57053,non functional
66357,functional
