id,status_group
53676,non functional
41914,non functional
10680,functional
29912,non functional
64846,non functional
70443,non functional
5699,functional
23611,non functional
26750,functional
11777,non functional
19253,non functional
7058,functional
50164,functional
52205,functional needs repair
51426,non functional
60474,functional
31826,functional
59786,non functional
48129,functional
31421,functional
4296,functional
29134,non functional
42258,functional
29873,functional
16807,functional
62269,functional
1801,non functional
22052,functional
39666,functional
30567,functional
9014,functional
30467,functional
64555,functional
22303,functional
23084,non functional
15295,functional
36166,non functional
18063,functional
46526,functional
51862,functional
6723,functional
59714,functional needs repair
74201,functional
35780,functional needs repair
40486,functional
17082,non functional
58563,non functional
73076,non functional
57158,non functional
10731,functional
21492,functional
50764,functional
3471,functional
25961,functional
8005,functional
58257,functional needs repair
11642,non functional
58054,functional
7707,non functional
19991,functional
44051,non functional
73557,non functional
10542,non functional
10933,functional
19606,functional
30978,functional
45431,functional
39665,functional
24242,functional needs repair
32250,functional
2793,non functional
9875,functional
46980,non functional
7478,functional
10695,functional
24447,non functional
64893,functional
20253,non functional
74003,functional
4314,non functional
14674,non functional
35587,functional
40885,functional needs repair
73000,non functional
10887,functional
70516,functional
20041,non functional
37495,non functional
26097,non functional
43224,functional
51652,functional needs repair
42169,non functional
29718,functional
14833,functional
18968,non functional
12746,functional
44221,functional needs repair
17109,non functional
72967,non functional
19126,functional
41020,functional
12011,non functional
39400,functional
34723,non functional
33923,functional
71369,functional
44038,functional
47886,functional
38548,non functional
44868,non functional
48263,non functional
58178,functional needs repair
32865,functional
59590,functional
12280,functional
36242,functional needs repair
66271,non functional
39374,non functional
30107,non functional
64334,non functional
59674,functional
51369,non functional
35365,functional
59380,non functional
67089,functional
67875,non functional
47920,functional
18278,non functional
6103,non functional
544,non functional
23703,non functional
42476,functional
33616,functional
51584,non functional
6237,non functional
13366,functional
60320,functional
49104,non functional
30374,functional
54084,functional
46708,functional
29966,non functional
30940,non functional
62382,non functional
72102,functional
73570,non functional
24161,functional
39823,functional
47710,non functional
44489,non functional
11562,functional
28707,functional needs repair
71626,functional
74014,functional
8865,non functional
12584,non functional
56134,functional
12350,functional
22167,non functional
51680,functional
11689,functional
5537,non functional
15712,non functional
12790,functional
65212,functional
20282,functional
49163,functional
24222,non functional
42865,functional
66776,functional
58018,functional needs repair
58597,functional
45574,non functional
17624,functional
66666,functional
60808,functional
69230,functional
4886,non functional
40833,non functional
68007,functional
50344,non functional
60360,functional
60664,functional
10003,functional
28276,functional needs repair
34075,functional
21787,non functional
52341,functional
11192,functional
13501,non functional
45460,non functional
2483,non functional
13356,functional
61321,non functional
71283,functional
63443,functional
31632,functional
13832,functional
40745,non functional
55542,non functional
69488,non functional
21836,functional
60135,functional
72474,functional
37191,functional
12064,functional
10241,non functional
43247,functional
21413,non functional
61575,functional
18005,functional needs repair
57380,functional
49197,functional
52011,functional
66443,non functional
74090,non functional
5805,non functional
5619,non functional
66642,functional
6541,non functional
52872,non functional
29221,functional
46252,functional needs repair
2460,functional
15131,functional
25970,functional needs repair
56900,functional
42953,non functional
45693,non functional
4041,functional needs repair
72943,non functional
13942,functional
49164,non functional
32513,functional
64139,non functional
14234,functional
38179,functional
1740,non functional
24376,functional
35574,non functional
60884,functional
27353,non functional
46542,non functional
6065,functional
31753,non functional
62404,functional
47308,functional needs repair
71310,non functional
72596,functional
68695,functional
25129,non functional
51511,non functional
8437,non functional
25488,functional
7106,functional
60699,non functional
56720,non functional
5147,functional needs repair
26105,non functional
4264,non functional
50623,functional
71749,functional
22831,non functional
8947,functional needs repair
28196,functional
52782,functional
28397,functional
45338,functional
66931,non functional
5763,functional
49480,functional
61907,functional
33369,functional
68461,functional
68730,functional
50006,functional
16536,non functional
7564,functional
48079,functional
8940,functional
63418,functional
59472,functional
19428,functional
59098,non functional
35553,functional
65159,functional
374,functional
32030,functional
18810,non functional
7028,functional needs repair
67437,functional
50936,functional needs repair
62284,non functional
63207,functional
28761,functional
40754,functional
10019,functional
18272,functional
24451,functional
53342,functional
31995,functional
6794,functional
61283,functional
69245,non functional
50948,functional
57273,functional
32356,functional
742,functional needs repair
40372,non functional
31681,non functional
65544,functional
41803,functional
47328,functional
10555,non functional
10568,functional
63791,functional
71364,non functional
73615,functional needs repair
74191,non functional
8157,non functional
30301,functional
69899,functional
45365,non functional
49377,non functional
60330,functional
23095,non functional
29144,functional
17806,non functional
10298,functional
65987,non functional
46400,functional
47917,functional
71510,functional
44398,functional needs repair
57225,functional
51909,functional
6952,non functional
53710,non functional
55562,non functional
633,non functional
6703,functional
44420,functional
56733,non functional
72681,functional
52834,functional
66139,functional
72069,functional
7981,non functional
35560,functional needs repair
4799,functional
17065,non functional
69429,functional
32084,functional needs repair
22665,functional
45641,non functional
39694,functional
47155,functional
3929,functional
50664,functional needs repair
44450,non functional
73099,non functional
53467,functional needs repair
41816,functional
64600,non functional
13601,functional
32014,non functional
62470,functional
53310,non functional
4338,functional
30817,non functional
34000,non functional
20211,non functional
71686,functional
31176,functional
1186,functional
40242,non functional
2599,functional
64733,functional needs repair
64934,functional
12231,functional
60001,functional
5472,functional
45545,non functional
50206,non functional
59279,functional
44246,non functional
42368,non functional
48884,functional
23385,functional
62553,non functional
58048,non functional
71806,functional
49657,non functional
71875,functional
74085,functional
64100,functional needs repair
57863,functional
63123,functional
1476,non functional
30686,non functional
72066,functional
18027,functional
71331,functional
57124,functional
1241,functional needs repair
50884,non functional
16865,functional needs repair
55000,functional needs repair
42845,non functional
11907,functional
26533,functional
49847,non functional
56171,functional
66022,non functional
11239,non functional
57057,non functional
48333,non functional
46375,functional
48287,non functional
62671,non functional
14887,functional
7942,non functional
7314,functional
66137,non functional
28237,functional
72194,functional
18675,functional needs repair
37146,functional
71717,functional
38756,non functional
71505,functional
24175,functional
18876,non functional
30072,non functional
68028,non functional
56074,non functional
60651,functional
13636,functional
67049,non functional
32752,functional
16407,non functional
39688,functional
46058,non functional
16712,functional
39672,functional needs repair
36302,functional
67700,non functional
17720,functional
60573,functional
34927,non functional
17986,functional needs repair
30560,non functional
728,functional
70965,functional
29365,functional
36020,functional
25297,non functional
66452,functional
10870,non functional
52701,non functional
34520,functional
50716,non functional
7819,non functional
13000,functional
54853,functional
15864,non functional
53740,functional needs repair
70673,non functional
29141,non functional
63405,functional
10692,non functional
2054,functional
66968,non functional
51319,non functional
3923,functional
32315,functional
65002,functional
67199,functional
40530,functional
16534,non functional
52068,non functional
7831,non functional
6018,non functional
2086,non functional
73793,functional
57181,functional
31149,non functional
54556,non functional
15747,functional
34875,non functional
26733,non functional
39697,non functional
1972,functional
44887,non functional
27256,functional needs repair
55600,non functional
37370,functional
63676,non functional
189,functional
71166,functional
45766,functional
30845,non functional
31048,functional
11404,functional
38258,functional
58752,functional
59629,functional
46725,non functional
13343,non functional
33772,non functional
51994,non functional
47946,non functional
25175,functional needs repair
70658,functional
22432,non functional
11833,functional
62503,non functional
26472,functional
41365,functional
4806,functional
49816,functional
30127,functional needs repair
67264,functional
1864,functional
56792,functional
62618,functional
64423,functional
3324,functional
25931,functional
25642,non functional
60489,non functional
20939,functional
70975,functional
60746,functional
52969,functional
57213,functional
17018,functional
42205,functional
61336,non functional
19996,functional needs repair
10918,non functional
29213,functional needs repair
48031,functional
24687,functional
25034,functional
7014,non functional
5788,functional
72770,functional
20379,functional needs repair
34416,functional
24270,functional
55476,functional
55777,functional
52247,functional
411,functional
21649,non functional
69160,non functional
43857,functional needs repair
16210,functional
35361,functional
64819,non functional
12400,functional
33379,functional needs repair
11083,non functional
34454,non functional
64297,non functional
71384,non functional
45282,non functional
919,functional
6803,functional
62839,non functional
50957,non functional
29795,functional
17974,non functional
73879,non functional
43871,functional
47750,functional
47993,non functional
62577,functional
42992,non functional
68704,functional
24392,non functional
52182,functional
66804,non functional
57652,non functional
54727,functional
12159,functional needs repair
44317,non functional
28820,functional
11055,non functional
70014,non functional
30646,functional
10874,non functional
64766,functional
173,functional
31279,functional
12676,non functional
38640,functional
49603,functional
58274,functional
30677,functional
3162,functional
54722,non functional
59690,functional
31409,functional
48888,functional
40557,functional
46378,functional
28950,functional
21609,non functional
6313,functional
34954,non functional
30704,non functional
66383,non functional
3245,functional
6968,non functional
31496,functional needs repair
64574,non functional
60864,functional
50508,non functional
8299,functional
67109,non functional
14264,non functional
68023,functional
12990,functional
31961,non functional
22581,non functional
38902,functional
56064,non functional
62183,functional
38750,non functional
4841,non functional
13325,functional
821,functional
7476,non functional
58017,functional
34956,non functional
35161,non functional
43,non functional
37629,functional
59860,functional
14981,non functional
33385,non functional
53276,non functional
58405,non functional
62308,functional
5598,functional
61424,functional
4710,functional
56013,non functional
67962,functional
33141,functional
48279,functional
61166,functional
5140,non functional
33233,functional
1187,functional
49154,functional needs repair
33269,functional
58396,non functional
492,non functional
17524,functional needs repair
71120,functional
30945,functional needs repair
61526,non functional
24592,functional
68519,non functional
71504,functional needs repair
70753,functional
66453,functional
55249,non functional
19978,functional
30039,non functional
40504,functional
33655,non functional
19581,functional
59603,functional
14293,functional
27322,non functional
6196,functional
62725,functional
37660,functional
26595,functional needs repair
65564,functional
4604,functional needs repair
60747,non functional
6425,functional
9521,functional
61724,functional
40154,functional
34398,functional
24932,functional
810,functional
36250,functional
2369,functional
50144,functional
46295,non functional
23250,non functional
46591,functional
64044,functional
10645,functional
47813,non functional
40823,non functional
41627,functional
74121,functional
25246,non functional
15249,non functional
70479,functional
33006,functional
33527,functional
64123,functional
63148,functional
44537,functional
10353,non functional
29161,non functional
66909,functional
51440,non functional
23003,functional
21946,functional
67162,functional
33172,functional
46532,non functional
52300,functional
10814,non functional
7295,non functional
73712,non functional
48112,functional
26329,functional
64511,functional
29814,functional
68223,functional
55309,functional
16555,functional
59345,functional needs repair
18448,non functional
61111,non functional
49117,functional
45846,non functional
37315,non functional
36992,non functional
64271,functional
36685,non functional
15652,functional
46280,non functional
17608,functional
59704,functional
22343,functional
27761,functional
41350,non functional
61519,functional
26434,functional needs repair
3026,non functional
63601,non functional
19148,functional
59271,non functional
68462,functional
69427,non functional
32634,non functional
73209,functional
61493,functional
39843,non functional
71223,functional
9110,non functional
73728,functional
71840,functional
2101,functional
48611,non functional
57196,functional
32763,functional
7109,functional
23897,non functional
19763,non functional
65576,functional
67659,functional
10987,functional
19289,non functional
32487,functional
55653,functional
53617,functional
63470,functional
67282,non functional
69210,functional
3237,non functional
39419,functional
34069,functional
68444,non functional
21068,functional
14594,non functional
23969,functional
23633,functional
5292,functional
43259,non functional
21475,functional
6802,non functional
44926,non functional
23701,non functional
16558,functional
32911,functional
7149,functional
34957,functional
3690,non functional
61317,functional
18265,functional
37825,functional
29995,functional
26405,functional
19178,non functional
70155,functional needs repair
73238,functional
20011,functional
35860,non functional
27259,non functional
71470,non functional
33484,functional needs repair
42499,functional
7192,functional needs repair
10895,functional
61262,non functional
16282,non functional
40191,functional
31748,functional
28172,functional
53033,non functional
7771,non functional
4141,functional
25356,functional
35233,functional
40292,non functional
67175,non functional
1753,functional
63561,functional
57155,functional
3992,functional
6241,non functional
31405,functional
66743,non functional
23097,non functional
66570,non functional
34109,functional
261,functional
68303,non functional
4567,functional needs repair
4313,non functional
27568,functional
14439,functional
46973,non functional
11543,functional
12922,functional
5104,functional
37743,non functional
42126,functional
59978,functional
1298,non functional
12146,functional
62549,non functional
35554,non functional
6578,non functional
64669,non functional
34435,non functional
15946,functional
18667,functional
2270,non functional
30457,non functional
57190,functional needs repair
10896,non functional
29220,functional
66176,functional
19052,non functional
25384,non functional
37131,functional
53196,functional
30984,functional
16230,functional
30761,non functional
10038,non functional
49826,functional
73078,non functional
60914,functional
15695,functional
57747,functional
2615,functional
28203,non functional
34417,non functional
10940,functional
42831,functional
21695,non functional
59733,functional
2878,functional
72742,functional
17172,functional
46249,functional
6225,functional
8029,functional
38904,non functional
16514,non functional
2823,functional
19136,functional
15855,non functional
18081,functional
6182,functional
54146,non functional
63931,non functional
7727,non functional
49529,functional
11615,functional
10609,non functional
32817,functional
38192,functional
20814,functional
34743,non functional
69999,functional
51104,functional
15598,functional needs repair
48192,functional
12126,non functional
71235,non functional
62196,functional
69489,functional needs repair
73835,non functional
28213,non functional
3752,functional
51815,functional
72235,functional needs repair
63285,functional
61820,functional
34320,functional
67979,functional
41978,functional needs repair
61516,functional
15532,functional
52133,non functional
2936,functional
44567,functional
57435,functional
70330,non functional
62559,functional needs repair
58207,functional
36557,functional needs repair
14675,functional
6420,non functional
22150,functional
19213,functional
44214,non functional
66708,functional
48827,non functional
60505,functional
15134,functional
35177,non functional
35633,functional
45792,functional
11403,functional
5922,functional
26870,non functional
11478,functional
9517,functional needs repair
29166,non functional
2348,non functional
68985,non functional
57191,functional
47088,non functional
14811,non functional
26617,functional
45671,functional needs repair
46176,non functional
61334,functional
23054,functional
45514,functional
42610,non functional
13813,functional
14827,functional
1012,non functional
60431,functional needs repair
11407,non functional
39159,functional
41848,non functional
69444,non functional
1592,non functional
7653,non functional
9320,non functional
15680,functional needs repair
6184,functional
27166,non functional
21162,functional
29580,functional
21236,functional
50600,functional
49239,functional
28579,non functional
6501,non functional
34378,functional
39888,functional needs repair
3930,non functional
12600,functional
5220,functional
34591,non functional
65801,functional
35702,functional
42737,functional needs repair
17511,functional
61170,non functional
8979,functional
33728,functional
16392,non functional
6917,functional
15101,non functional
49664,functional
61465,non functional
47341,functional
4548,non functional
45058,functional needs repair
5412,non functional
71791,functional
22838,functional
58799,functional
66516,non functional
70079,non functional
49971,non functional
70041,functional
16286,non functional
23864,non functional
18257,non functional
65403,non functional
23317,functional
66790,non functional
55405,functional needs repair
41524,non functional
40465,functional
1346,non functional
63626,non functional
11304,functional
66671,functional needs repair
53978,functional
34688,functional
48005,functional
17097,functional
30862,functional
56254,functional
30965,non functional
48536,non functional
12375,functional
5587,functional needs repair
50148,functional
12887,functional
42247,functional
13093,non functional
55982,functional
12241,functional
11406,functional
64645,functional
49479,non functional
11555,functional needs repair
48411,functional
61375,non functional
37793,functional
20926,non functional
16994,non functional
66095,non functional
26977,functional
48085,non functional
48879,functional
8716,non functional
42565,functional
19359,non functional
17748,functional
62071,functional
10370,non functional
59532,non functional
35836,functional
35875,non functional
72172,functional needs repair
30588,non functional
3634,functional
65583,functional
37998,functional needs repair
58733,non functional
66051,functional
9020,functional
48630,non functional
60759,functional
60139,functional
15711,functional
11201,functional
14707,functional
29233,functional
49738,functional
69889,functional
46166,non functional
71395,functional
68128,non functional
51642,functional
50599,functional
55957,non functional
13368,non functional
4476,non functional
73139,functional
39585,functional
54361,functional needs repair
11294,functional
54894,functional
18188,functional
72768,functional
29443,functional
12213,non functional
27248,functional
70249,functional
14295,functional
6728,non functional
34742,non functional
64938,functional
40609,functional needs repair
33144,non functional
32676,non functional
1940,functional
49229,functional
13809,non functional
18021,non functional
13221,functional needs repair
32145,functional
8230,non functional
34259,functional
46509,functional needs repair
71268,functional
55963,functional
65934,functional
31520,functional
41494,non functional
8360,functional
17552,functional
29984,non functional
69090,functional
58574,functional
31691,non functional
59476,functional
6839,non functional
4679,functional
53599,non functional
29703,functional
43872,functional
8091,functional
72445,non functional
71639,non functional
14088,functional needs repair
13644,non functional
39733,functional
12692,functional
13317,functional
6291,functional
44763,functional
40725,functional needs repair
45291,functional
10111,functional
42350,non functional
59254,non functional
30900,non functional
2904,functional
4900,functional
65948,non functional
63021,non functional
50469,functional
20429,functional
24142,non functional
44261,non functional
33692,functional
70212,non functional
29709,functional
40297,functional
53868,non functional
19133,functional needs repair
40066,functional
72052,functional
56670,functional
27025,non functional
46110,non functional
41577,non functional
26420,functional
12270,functional needs repair
28830,functional
1973,non functional
26408,functional
20265,non functional
61881,functional
71249,non functional
67620,non functional
29062,functional
57798,non functional
34548,non functional
15891,non functional
31401,non functional
32429,functional
49464,functional
48698,functional needs repair
36596,non functional
39413,non functional
34676,non functional
42963,functional
14615,non functional
38347,non functional
64246,functional
5241,non functional
34415,functional
46803,non functional
5429,non functional
20891,functional
61829,functional
50203,functional
36002,non functional
50327,functional
32863,non functional
71847,functional
57468,non functional
21297,functional
8428,non functional
62572,functional
64534,functional
52661,functional
48972,functional
66025,non functional
4883,non functional
20804,functional needs repair
41456,functional
56277,functional
23428,non functional
49013,non functional
33659,functional
51163,functional
33705,non functional
15193,functional
29656,functional
56973,functional needs repair
17477,non functional
14502,non functional
67623,functional
16037,functional
18696,functional
14291,functional
6826,non functional
68404,non functional
45446,non functional
56651,non functional
61356,functional
53816,functional
25846,non functional
10923,non functional
67325,functional
28557,functional
7532,non functional
1447,functional
26243,functional needs repair
4053,functional
43870,functional
70243,functional needs repair
28,functional
9458,functional
16002,functional
65294,non functional
41755,functional
13840,non functional
785,non functional
68238,functional
13114,functional
40107,functional
46720,non functional
4647,functional
62527,functional
22296,functional needs repair
9794,functional
6096,functional
45573,functional needs repair
9168,functional
1475,non functional
48491,functional
67537,functional
41164,non functional
53887,functional
15319,functional
54110,functional
18250,non functional
46896,functional
61053,non functional
58129,functional
24302,functional
31655,functional
30886,non functional
27935,non functional
70462,non functional
26784,functional needs repair
27964,functional
27741,functional needs repair
57762,functional
62374,functional
24889,non functional
5135,non functional
18363,functional
16947,functional
50577,non functional
40006,functional
31839,non functional
34564,non functional
72489,functional
40785,non functional
56596,non functional
57534,non functional
41116,non functional
11810,non functional
40410,functional
31714,functional needs repair
38410,non functional
35249,non functional
27349,functional
4223,non functional
4992,non functional
45006,functional
56940,non functional
40095,functional
58347,functional
51875,non functional
21688,non functional
37016,non functional
54451,non functional
26826,non functional
48265,non functional
8095,non functional
24468,non functional
49323,non functional
60629,functional
2107,functional needs repair
28987,non functional
15105,functional
60845,functional needs repair
60450,functional
42792,functional
10800,functional
61307,functional
55145,functional
70800,functional
47934,non functional
41217,functional needs repair
24412,functional
52252,functional
46840,functional
12770,non functional
10422,non functional
16885,non functional
4082,non functional
32683,non functional
38486,functional
42171,functional
24212,non functional
55076,functional
43703,non functional
43237,functional needs repair
11134,functional
46955,non functional
27666,functional
15253,functional
758,functional
3530,functional
42774,functional
41086,functional
2109,functional
53512,non functional
30367,functional
71804,functional needs repair
37566,functional
69226,functional
48511,functional
21557,non functional
15127,non functional
16090,non functional
30313,functional
38443,non functional
22870,non functional
24068,functional
9318,functional needs repair
64738,non functional
69010,functional
71497,functional
49064,functional
51009,non functional
10213,functional
70924,functional
28391,non functional
34845,non functional
67329,functional needs repair
20413,non functional
14541,functional
25659,non functional
68299,functional
10613,non functional
64041,non functional
4686,functional
39959,non functional
56698,functional needs repair
17193,functional
24519,non functional
11247,functional needs repair
26258,functional
39,functional
11550,functional
2023,non functional
8316,functional
54761,functional
57927,non functional
23396,functional
69885,functional
19756,non functional
24263,non functional
40299,non functional
55327,functional
26373,functional
72171,non functional
43948,non functional
26192,non functional
9570,non functional
31254,functional
20478,non functional
50106,functional
43505,functional
53449,non functional
21766,non functional
30082,functional
70729,functional
33460,functional
11272,functional
41626,functional
61340,non functional
26967,functional needs repair
71205,functional
51745,non functional
31262,functional
36192,functional
35080,non functional
14148,non functional
58361,functional
14389,functional
64986,functional
71274,functional
68287,functional
25372,functional
7198,functional
26481,non functional
31863,functional
54569,functional
63135,functional
32953,non functional
57920,functional
9838,functional
54437,functional
32874,non functional
35868,functional
43279,functional
51542,functional needs repair
37772,functional
44244,functional
73764,functional
15362,functional
62182,non functional
43210,functional
36031,functional
47841,non functional
21668,non functional
7846,functional
2620,non functional
29732,functional
9912,non functional
5857,non functional
19389,functional
41273,functional
67429,functional needs repair
1800,non functional
9405,functional
17864,functional
45175,functional
18338,functional
54629,non functional
65457,non functional
65378,non functional
25278,non functional
12192,non functional
7820,functional
51431,non functional
42054,functional
37945,functional
8269,functional
601,non functional
64088,functional needs repair
20667,non functional
68600,non functional
50352,functional
31735,functional
9117,functional
41227,non functional
33253,non functional
9238,functional
60430,functional
2774,functional
52267,non functional
12078,non functional
5089,functional
60243,functional
42400,functional
62363,functional
24491,functional
54776,functional needs repair
67441,non functional
9226,functional
26968,functional
37471,functional
47527,functional
46278,functional needs repair
22216,non functional
64385,functional
59464,non functional
8110,functional
2173,functional needs repair
28927,non functional
26375,non functional
35876,functional
37328,non functional
74226,functional
25432,functional
34179,non functional
60969,functional
20443,non functional
29807,non functional
40540,functional
63559,non functional
31445,functional
66083,functional
24484,non functional
64978,functional
5748,functional
12450,non functional
42367,non functional
51139,functional
6251,non functional
59563,functional
58266,non functional
25188,non functional
57733,functional
32560,functional
24565,functional
55196,functional
62135,non functional
14695,non functional
69667,non functional
41520,functional
30046,non functional
12591,functional
32569,functional
63247,functional
66519,functional
46669,functional
70478,functional
6485,functional
62082,functional
70887,functional
17800,functional needs repair
48834,functional
5550,functional needs repair
70782,functional
56358,non functional
1225,non functional
48340,functional needs repair
71855,non functional
65382,functional
8800,functional
288,non functional
9369,non functional
13616,functional
77,functional
32028,functional
58491,functional
46636,functional
19558,functional
54278,non functional
290,non functional
18279,functional
28006,non functional
61773,non functional
15664,functional
34367,functional needs repair
31592,functional
5428,non functional
39229,functional
64843,non functional
34247,non functional
73765,non functional
27155,non functional
62164,functional
63693,functional
30676,functional
38886,non functional
71933,non functional
21897,functional
17148,functional
40584,functional
34112,non functional
7491,non functional
19898,non functional
22666,non functional
19578,non functional
73013,functional
66967,functional
19438,functional
20037,functional
38963,non functional
29687,non functional
41258,functional
71473,functional
33127,non functional
71830,functional
32162,functional
27261,functional
69216,functional
51260,functional
49326,functional
53755,functional
42067,non functional
41514,functional
19764,functional
47104,non functional
51557,non functional
57076,non functional
40439,functional
54407,functional
41130,functional
55114,non functional
24890,non functional
44163,functional
64951,functional
36861,non functional
38370,functional
45821,functional needs repair
41715,functional
60977,non functional
29190,functional
15212,functional
68319,functional
17314,functional needs repair
41482,functional
10384,functional
49466,functional
43796,non functional
72444,functional
50242,functional
64871,functional
56471,functional
20593,non functional
32713,functional
24732,non functional
28469,functional
24943,non functional
45802,non functional
57572,functional
30145,functional
29330,functional
8644,functional
11097,functional
50541,functional needs repair
1086,functional
25013,functional
44024,functional needs repair
3125,functional
41381,functional
42942,functional
2157,functional
1824,functional needs repair
27779,functional
20025,functional
9696,functional
47484,functional
63988,non functional
64250,functional
27032,functional
19058,functional needs repair
24938,non functional
23570,functional
10270,functional
19506,functional
55943,functional
3535,functional needs repair
17538,non functional
8624,functional
37276,functional
59613,functional
8685,functional
27908,non functional
67383,non functional
11029,functional needs repair
19410,functional
37573,functional
38193,functional
31684,functional
60319,functional
24054,functional needs repair
53412,functional
64008,functional
9672,functional needs repair
60138,non functional
10516,non functional
64646,non functional
37032,functional
41904,non functional
52237,non functional
49193,functional
62056,functional
38227,non functional
59661,functional
49905,functional
10768,functional
9942,non functional
22937,functional
55139,non functional
20678,functional
45038,non functional
7489,non functional
32351,non functional
16678,functional
26432,non functional
26695,functional
2011,functional
57080,non functional
44289,functional
58163,functional
43739,non functional
66130,functional
11970,functional
49672,non functional
64186,functional
43768,functional
31008,non functional
8241,functional
23702,functional
23805,functional
55319,functional
63258,functional
63905,non functional
50720,non functional
40312,non functional
49457,functional
10278,functional
58106,functional
57185,non functional
4668,non functional
30766,functional
46437,non functional
21976,non functional
47690,functional
58385,non functional
45531,non functional
55078,functional needs repair
66868,functional
65291,functional
17794,functional
56984,functional
13899,functional
66163,non functional
63621,non functional
68092,functional
65612,non functional
68786,functional
49228,non functional
20521,functional
2313,functional
5211,functional
55272,functional needs repair
29400,non functional
70315,non functional
18582,functional
56275,functional needs repair
48185,non functional
921,non functional
37346,functional
43753,functional
733,functional
42652,functional
65665,non functional
54929,non functional
37352,functional
28694,functional
39788,non functional
60185,non functional
24012,functional
56016,non functional
58621,non functional
61962,functional
38101,functional
72471,functional
28777,non functional
24955,functional
55125,functional
18393,functional
17937,functional
35388,non functional
51711,non functional
21445,non functional
68103,functional
55926,functional
4580,non functional
18354,functional
54824,non functional
39533,functional needs repair
67987,functional
70683,functional
49137,functional
39298,non functional
1736,functional
33180,non functional
604,functional
17513,non functional
17820,functional
55876,non functional
6281,functional
32336,functional
16274,non functional
51083,functional
44045,non functional
48921,functional needs repair
42688,functional
59086,functional
44820,non functional
52735,non functional
36327,non functional
53137,non functional
11494,non functional
67509,functional
42704,functional
10464,functional
38959,functional
15930,non functional
14974,functional needs repair
23127,non functional
9861,non functional
34452,functional
35463,functional
31410,non functional
33867,functional
32722,non functional
20536,non functional
42714,functional
21935,non functional
5848,functional
33217,non functional
56569,non functional
24157,non functional
48658,non functional
17254,non functional
40131,functional
52629,non functional
1841,functional
20555,non functional
7384,functional
58132,functional
43214,functional
29877,non functional
2018,functional
12062,functional needs repair
6622,functional
45770,non functional
41033,functional
25162,functional
10452,functional
19140,functional
41165,non functional
2917,functional
67506,non functional
19871,functional
12024,functional
69269,non functional
38127,functional
36324,functional
67293,non functional
32843,functional
59819,functional
65952,functional
28867,functional
38786,functional
40880,non functional
60407,non functional
41681,functional
4205,functional
38070,non functional
3189,non functional
3299,functional
59799,non functional
2332,functional
9408,functional
72752,functional
12757,non functional
38842,non functional
18704,functional
31083,non functional
66873,non functional
15521,functional
37619,functional
48780,non functional
24428,functional
30859,non functional
60157,functional
6634,non functional
68304,functional
52971,functional
72466,non functional
40472,functional
32373,non functional
6004,functional
67158,functional
24650,functional
53881,functional
27477,non functional
19373,non functional
29610,non functional
6334,non functional
1134,non functional
63965,non functional
59217,functional
69263,functional
68370,functional
16093,functional
10085,functional needs repair
26118,functional
58603,functional
70927,non functional
7493,non functional
52006,functional
7259,functional needs repair
52380,functional
2046,non functional
58213,functional needs repair
28974,functional needs repair
15783,functional
28116,functional
48522,functional needs repair
14058,non functional
40116,functional
24661,functional needs repair
47900,functional
19828,functional
22703,functional
36200,functional
15471,non functional
38770,functional
12333,functional needs repair
32926,non functional
61536,functional
3898,non functional
42418,functional
1356,non functional
60820,non functional
34993,functional
68198,functional
46350,functional
41113,functional
13675,non functional
51362,functional
40137,functional
21531,non functional
3964,functional
61086,non functional
16957,functional
14691,functional
4085,non functional
67302,functional
20610,non functional
48324,non functional
71528,functional
72290,non functional
67608,functional
11315,functional
10900,functional needs repair
53738,non functional
63869,functional
70436,non functional
17403,functional
17053,functional
66880,non functional
66614,functional
67909,functional needs repair
44494,functional
34488,non functional
3813,non functional
37834,functional
458,functional
63326,functional
63492,functional
63897,functional
58344,functional
71228,functional
8453,non functional
37039,non functional
18000,non functional
70646,non functional
73591,non functional
30216,non functional
17162,functional
73746,non functional
22699,non functional
13302,functional
70764,functional
29478,functional
49282,functional
53129,functional needs repair
32012,functional
49592,non functional
59460,functional needs repair
71814,non functional
54440,functional
39282,functional
65783,functional
41277,functional
49967,functional
55175,non functional
53128,functional
45395,functional
20709,non functional
32229,non functional
33574,non functional
34512,functional needs repair
52424,non functional
70410,non functional
51394,functional
36824,functional
42095,functional
10109,non functional
15872,non functional
27861,non functional
48745,functional
8322,non functional
72995,functional
60866,non functional
19603,functional
73336,non functional
54490,functional
46577,functional
23364,functional
64170,functional
68055,functional needs repair
34932,functional needs repair
19507,functional
49605,functional
62819,functional
70375,non functional
48615,non functional
58128,non functional
26291,non functional
65012,non functional
50573,functional
63810,functional
73832,functional
8485,functional
22799,non functional
62615,functional
63527,functional
68106,non functional
53475,non functional
42511,functional
7799,functional
13292,functional
11382,functional
55201,functional
39970,non functional
53597,functional
29510,functional
46393,non functional
28533,non functional
18411,non functional
45223,functional needs repair
24654,functional
53015,non functional
71936,functional needs repair
13417,non functional
2453,functional
46600,functional needs repair
6185,functional
41888,functional
32608,functional
44021,non functional
22202,non functional
31162,non functional
37899,non functional
31320,functional
6511,functional
66045,non functional
10802,functional
47605,functional
5729,functional
69455,functional
30987,non functional
24045,functional
53987,functional needs repair
17598,non functional
59451,non functional
5662,non functional
4241,non functional
30838,non functional
3013,functional
60869,functional
44019,functional
37906,functional
